review_id,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Genre,Original Work,Review Author,Rating Category
Dialing in a 1960s Texas Night's Dream in Austin,-0.2977955120865114,0.2698684083126081,0.0012342472972391954,0.15437003690316406,0.03619830398207917,-0.21794678257074687,0.14371218846371842,-0.2011458567483931,0.24710518617850494,-0.013384322857673105,Comedy,Midsummer Night's Dream,Michael Meigs,Negative
Diverse Love’s Labour’s Does Justice,-0.3285787655811481,0.01253476228844666,-0.09542866133286824,0.10561690422238494,-0.1882406816069335,0.0029386248227133748,0.2742831627181037,0.36085169033080694,0.011188537880469432,-0.11835372820148309,Comedy,Love's Labour's Lost,Ginny Quaney,Positive
Down and Dirty Romeo and Juliet Could be Dirtier,-0.3408583594220529,-0.02431949206142814,-0.03311389513323226,0.01575410804478124,0.09826808019192994,0.004391133063177252,0.010911753036490791,0.025034122737820613,-0.11031092425245831,0.12383255090050999,Tragedy,Romeo & Juliet,Barry Eitel,Positive
Dream Away Time with RSC’s Magical Spectacle,-0.3354071851824345,0.36257777165936445,0.1447600077958111,-0.10441330875824209,0.04139347438831036,0.0629477461181572,-0.007742544683691915,-0.011454893248041323,-0.002777462412863468,0.050707817915988836,Comedy,Midsummer Night's Dream,Claudine Nightingale,Positive
"Drums, Cymbals, and Sight Gags Abound",-0.3117285495049964,0.03410399916500605,-0.211977714492932,0.2032029208081182,-0.23159257922778453,-0.24195956256052945,-0.26364154943379947,-0.04074754002911245,-0.10712544047548653,-0.03330859971405886,Comedy,As You Like It,Cynthia Greenwood,Positive
Erindale's Midsummer Night Chases Winter Away,-0.35277621812145593,0.46530778592215816,0.19783978700891036,-0.09354667832089067,0.04746948156086418,0.022678614623524926,0.008511940387505744,0.056209281097371444,0.030134366139073457,0.0020739736815245328,Comedy,Midsummer Night's Dream,J. A. Macfarlane,Positive
Everyone's a Badass,-0.30082968434640284,-0.13767818822460828,0.10155372884406752,0.0054385448461505455,-0.08255962827865035,-0.050733703649270864,0.011426263990456131,0.155465787395714,0.06840106477219886,0.0033582011286870245,Tragedy,Macbeth,Kurt Daw,Positive
Evil Hamlet: O' Horrible! Most Horrible!,-0.33641238315472916,-0.06242334382416537,0.0381156206933182,0.004612420575054472,0.14653970234052413,-0.10135960316556075,0.08571081033675834,0.018430744806592608,-0.17329765728759336,-0.09587696379240568,Tragedy,Hamlet,Denise Battista,Negative
Experimental but Accessible Romeo and Juliet,-0.3336432559017951,-0.06503069580307286,-0.00024366266125424836,0.036652205686426485,-0.101800295203313,0.17446711340678933,-0.04539373507862967,0.0001801808616331284,0.032994508936858354,0.09716707349427818,Tragedy,Romeo & Juliet,Jennifer Kramer,Positive
Fashion Over Form: Macbeth Strikes a Pose,-0.2885975774776214,-0.1216434821405063,0.14994476650449004,-0.17797460817616145,-0.1499183735578389,-0.024210255595364126,0.02528348297473799,-0.01503974561608621,-0.04006328896302255,-0.012632102654764263,Tragedy,Macbeth,Denise Battista,Negative
Fate Proves Overpowering in Goold's Bloody Macbeth,-0.3084188870446642,-0.20116673793973325,0.203404474457455,-0.23003479452641437,-0.07387808834703112,-0.12553018669869645,0.027404490700543866,-0.1002682616528665,-0.07362560495179268,-0.024188009446468234,Tragedy,Macbeth,Denise Battista,Positive
Fire Burn and Trash Can Bubble Macbeth,-0.25643826362042765,-0.034362647573033776,0.030063425786337396,0.12593453708221564,0.1055236015542354,-0.15904434631877423,0.18780964431971028,-0.2120059584015109,0.17339324256957517,0.03431861985548046,Tragedy,Macbeth,Michael Meigs,Negative
"For TSF's Gifted Players in Romeo and Juliet, the Verse is All",-0.31145789447741323,-0.0743704291805766,0.012914685173969456,0.16965807045292666,0.07218287570968882,0.0833332383766099,0.04432224520116062,0.008166413332474119,-0.022057514984258716,0.07155194650510095,Tragedy,Romeo & Juliet,Cynthia Greenwood,Positive
Fort Point Finally Sees Battle in a Monumental Macbeth,-0.36864170527500134,-0.1551427294765759,0.1636573498995585,-0.10667220953151796,-0.04837912383161397,-0.13141823121169205,0.04829170031041223,-0.07337726843416827,-0.034631734309898514,0.029710515191308143,Tragedy,Macbeth,Denise Battista,Positive
Genderqueer Shakespeare in the Park,-0.35956429622198866,0.2356831500487682,-0.02665896695681065,-0.08618566912772883,-0.086618846720279,0.08428681714598799,-0.06867655123803468,0.13903908910185478,0.0702003120698376,0.33999964859609266,Comedy,Midsummer Night's Dream,Jennifer Kramer,Positive
Good from Fair Use: The Wilma’s R&J,-0.29097937892889836,-0.05533240424329264,0.03690129629138077,0.06321434635938152,-0.05249755536735419,0.21618481853185129,-0.06878773845237489,0.003458554358574632,-0.005338939374253834,0.08604673161908608,Tragedy,Romeo & Juliet,Jennifer Kramer,Positive
Gorgeous Tragedy Rounds SF Ballet's 2010 Season,-0.2607431529585902,-0.011507263013859619,0.010410663567912823,0.04604522318252298,0.0014750179401838283,0.11522475343801297,-0.004003270394339478,-0.05424955789079829,-0.15325040683172705,-0.07582732311583487,Tragedy,Romeo & Juliet,Denise Battista,Positive
Gritty Caesar is a Visual Treat,-0.25362413286504815,-0.09553128503873015,0.03193598850280277,0.00508681202192653,-0.018180622051429843,0.1610991442092044,-0.0356256530101926,-0.06913404789030185,0.06120407738263423,-0.19045509640627536,Tragedy,Julius Caesar,Craig Melson,Positive
Hail an Original Caesar!,-0.224367523047101,-0.11462087909731952,0.05034428298369806,0.06578570109516055,-0.018566031013093405,0.24492477177968697,-0.04849053267911453,-0.12224102531206607,0.21744236777896253,-0.24383612720780753,Tragedy,Julius Caesar,Benjamin Alper,Positive
"Hamlecchino, Clown Prince of Denmark",-0.3206868171243939,-0.07845409652275884,0.02594850381848564,0.10401396253951731,0.1403493386942242,-0.036378131373510286,0.11853846508622265,-0.06209828718822344,-0.015094481460154472,0.017964293443456673,Tragedy,Hamlet,Eric Minton,Positive
Hamlet As It Was Meant To Be,-0.28694736437162827,-0.0709854217911921,0.05308303722184656,0.04679254012022165,0.055742861010461824,0.03441114011298464,0.008615482763646737,-0.04494674059431876,-0.07979147861210309,0.04188048572245774,Tragedy,Hamlet,Tanya Gough,Positive
Hamlet Has No Legs,-0.24029406248688262,-0.026491635906090997,0.04713943226230822,0.004837388852603216,0.030918002041602888,-0.04305699271798713,0.08251371914670817,-0.08221355095658046,0.052651977242505206,0.0033068560749962106,Tragedy,Hamlet,Melissa Crismon,Positive
Hamlet Soars High at the Theatricum,-0.336024154206801,0.005394257931750914,0.02230217746197839,-0.004441202787218259,0.09223381016882656,-0.025063202967148042,0.0564402939641677,-0.08470569097647335,-0.04456075308963141,-0.05980810943834632,Tragedy,Hamlet,Nairi Najarian,Positive
"Hamlet in Austin—Taut, Swift and Gripping",-0.27312929079881365,-0.01737071084123132,-0.0271736692421799,0.20355450954464263,0.1401615125472142,-0.14999408183201507,0.2008507730667895,-0.24826428027525616,0.294350486590493,0.041180037955088754,Tragedy,Hamlet,Michael Meigs,Positive
Hamlet in Kazakhstan,-0.4535906473489411,-0.04217129325818078,0.04368051460602256,0.06409077590389832,0.14937976628399702,-0.09871866523516765,0.06261927176831765,-0.0006725286769313718,-0.2459818387568518,-0.07988274792306246,Tragedy,Hamlet,James Nikopoulos,Positive
"Hamlet in Round Rock, Texas ",-0.34501915959097207,-0.06557049676259523,0.042161000479882645,0.15846273666121724,0.17944497575359736,-0.17161826557415885,0.10666670905297813,-0.11324785295062015,0.18946413401805834,0.11241840812604854,Tragedy,Hamlet,Michael Meigs,Negative
Hamlet is Maddening,-0.27937171719798015,-0.0628705207371121,-0.006482090420424817,0.002684553278801835,0.05000084723460521,0.01119597624543105,0.047284540447845205,-0.07699279600723574,-0.01756375723986221,0.044167008166157554,Tragedy,Hamlet,Diana Louise Carter,Negative
Hamlet: In the Dark with Shades and Shadows,-0.27097178484507345,-0.055319163265161106,0.02565665948834913,0.14050474657728146,0.05289368896550229,-0.062012769220372695,0.1022050196468443,-0.1896817083272073,0.13294469358960934,0.09450033348454784,Tragedy,Hamlet,Michael Meigs,Positive
Hapless Malvolio Makes For A Hilarious Hour of Theatre,-0.2742567145280948,-0.03531806398134525,-0.008542921684620385,-0.06321922518737508,0.10747849610773787,-0.07989983969660697,0.042051037502833025,-0.017563651571271988,-0.13105033266452495,0.015091415613532933,Comedy,Twelfth Night,Vikki Jane Vile,Positive
Harnessing the Power of Imagination,-0.3505487149444976,0.36093607208384826,0.13004484057629725,-0.053159495737250956,0.026492078323481508,0.022840018477351218,0.024830633061756858,0.05093484901200532,0.08164998388191236,-0.026466889207101198,Comedy,Midsummer Night's Dream,Eric Minton,Negative
Hedgerow Theatre’s Speedy and Spooky Macbeth,-0.3253675146662384,-0.084807187627862,0.16062420857564552,-0.06294685509432994,-0.17527596776278417,0.03842653750020513,0.015416278727459074,0.04930484108555481,0.06504595843386163,0.10914767941555267,Tragedy,Macbeth,Jennifer Kramer,Positive
"Helen Merino's Cerebral, Androgynous Hamlet in Austin",-0.276976636136655,-0.021251030388016665,-0.03381416338646727,0.21483542686520585,0.13058516062025638,-0.15923436207079192,0.20518633745640008,-0.23889086850991495,0.29235596195354563,0.08352599416548698,Tragedy,Hamlet,Michael Meigs,Positive
Here’s to My Love: Talent and Promise Abound in “Star Crossed Lovers”,-0.3767097699369767,-0.07308066328820786,0.03255300156383524,0.07089916201647642,0.1342871650740838,0.10070994264605045,-0.1826616469341639,0.14830434055125138,0.029186636692386025,0.047874692508574984,Comedy,All's Well That Ends Well,Robert M. LoAlbo,Positive
Hollywood Hits and Misses at the Shakespeare Theatre,-0.2846503939724147,-0.011580902851349988,-0.05466651690363433,0.14775720458928526,-0.03567457652830117,-0.1058751230747634,-0.15431681946447404,0.15393227714951577,-0.028155124430210593,0.0013421896250983103,Comedy,As You Like It,Caitlin DeMerlis,Negative
How to Ruin Macbeth (Intentionally),-0.35388605552394486,-0.07592236588687257,0.0654035000583895,-0.011241451109760074,0.04953509322704679,-0.1087067980827637,0.07097703084037373,0.012202575934403399,-0.04780460501303029,-0.027743784188185794,Tragedy,Macbeth,J. A. Macfarlane,Positive
Humor and Absurdity in a Tragedy,-0.3102772895933931,-0.04386536798443459,-0.03096398070253952,0.054546533203106366,-0.09091337505261658,0.07290303809252956,-0.01942521215207292,-0.06015585137132062,-0.11458899973434138,-0.10057191821522848,Tragedy,Othello,Yuko Kurahashi,Positive
I Am Hamlet,-0.2779485775688767,-0.04108082940646635,0.027245845118078666,0.02076097155868192,-0.02199251515875912,0.07160650368765474,0.06896030499439237,-0.07039931583873082,0.12264010600115736,0.11446751406755815,Tragedy,Hamlet,Jennifer Kramer,Positive
"If Music Be the Food of Love, Play On and Eat Brownies",-0.3227369841274947,0.010036554929040032,-0.43463749070222857,-0.28301972628589933,0.009139458072071045,-0.022736807517497182,0.0394368533410579,-0.017933117305082034,-0.006910898961615706,-0.08827724687003972,Comedy,Twelfth Night,Melissa Crismon,Positive
"If Music Be the Food of Love, Rock On",-0.36104851988444425,-0.03160309219095689,-0.24898505173968855,-0.07809634042075048,0.15561064796809154,-0.06980389338211437,-0.036659629855673434,0.02240887091929601,-0.04702931886484832,-0.04839120513137472,Comedy,Twelfth Night,Matthew Barbot,Positive
Is This a Tracksuit I See Before Me?,-0.2737981930975909,-0.18046648033982166,0.11571351897014348,-0.10406712930036313,-0.029412861340079748,-0.11825388374507453,0.07822794194175368,0.0008401606558170859,0.05061669138345356,0.09736131202187455,Tragedy,Macbeth,Craig Melson,Negative
Japhy's Unweeded Garden: Hamlet in Austin,-0.3168421780621652,-0.025908008644457456,-0.01907765707608956,0.16100026177720653,0.07277510073087048,-0.14102992674954634,0.08608084646729318,-0.14793910584471107,0.1697494179734503,0.05622771528783105,Tragedy,Hamlet,Michael Meigs,Negative
Julius Caesar From the Heart,-0.2687187947079651,-0.01852196587514333,0.033195561539557196,0.012092929162544081,-0.03018464065240586,0.07610095026099781,0.036841458130702595,-0.04380255428364203,-0.06858297426124535,-0.09329642546698672,Tragedy,Julius Caesar,Melissa Crismon,Positive
Julius Caesar Takes a Stab at the Shakespeare,-0.32372435333390626,-0.05252136947525667,0.07269849019212662,-0.05336408328692648,0.0750320398489402,-0.04499903049023857,0.01702928922630873,-0.01890487317782323,-0.12428099488647042,-0.14680381637105003,Tragedy,Julius Caesar,Georgina Petronella,Positive
Labor No More to Enjoy Love's Labour's Lost,-0.30249658165486276,-0.0005965390658412952,-0.09352353031020819,0.17622275335255594,-0.0631267655088868,-0.08178737605980871,0.3324677232424349,0.3396145622288601,0.028482793514847424,-0.09425548772007261,Comedy,Love's Labour's Lost,Cynthia Greenwood,Positive
Labours of Love from the Classical Acting Academy,-0.24006460433351015,-0.002281026195446619,-0.1013394248999627,0.13341609551956565,-0.1401972622360658,0.014907198952593927,0.3639068196252058,0.37992680162496445,0.0017400107861603703,-0.10944845932075006,Comedy,Love's Labour's Lost,Jennifer Kramer,Positive
Late-summer Midsummer Lulls,-0.3098460330818398,0.09703194641693605,0.037439082063577205,0.09131455627240641,0.06911253134728913,0.0055254784314728534,-0.013467888045468793,0.021500420247119404,-0.028901727022068176,0.003616778409313086,Comedy,Midsummer Night's Dream,Matthew Kellen Burgos,Negative
Laughter Sans Intermission at the Lantern's As You Like It,-0.33803935216159103,0.03470619611284482,-0.1782617463458459,0.15257564812142452,-0.3047832286733839,0.0016653505828402113,-0.1575217393303062,-0.006796645953627364,0.0017414927620510237,-0.011688834449940493,Comedy,As You Like It,Jennifer Kramer,Positive
Law Dares To Be a Great Hamlet,-0.3859283088484839,-0.0802999801259341,-0.006050494950239271,0.09354159834006522,0.09160909355387212,0.012501541283893042,0.09759003568047275,-0.14844688355053215,-0.08883364936039535,-0.047357091329300334,Tragedy,Hamlet,Denise Battista,Positive
Lean and Mean Macbeth at Misfit Theater,-0.3603566493831607,-0.20050543069726162,0.1907787383276321,-0.2142111321043363,-0.17921564422929975,-0.1588277966233126,0.09363752900262373,0.01971944351194782,-0.02645605331574132,0.08756824737165485,Tragedy,Macbeth,Ginny Quaney,Positive
Let Shakespeare Be Shakespeare in a Midsummer,-0.32730662913191516,0.3250943377979146,0.10575412374046475,-0.02427800845627081,0.0022427291468107204,0.004104810420798269,0.008225498098834964,0.012182398511698918,0.14805306275623278,0.07245686928885614,Comedy,Midsummer Night's Dream,Benjamin Alper,Positive
Lies to the Heart: The Power of Words in Othello,-0.31231697399999325,-0.07658477576386827,0.04105222983185149,0.061179182355620775,-0.07683506225357795,0.1449963656277691,-0.02356487426295687,0.013285356543050571,0.010919071397221734,-0.021188218331952356,Tragedy,Othello,Jennifer Kramer,Positive
"Like a Colossus, Marin Shakespeare Competes With the Heavyweights",-0.3821814788339581,-0.10436156297914707,0.04890761301476778,0.030356489052440306,0.11919862790717971,0.1090663616591949,-0.05044279349411866,-0.06193662369851519,0.022912269212918855,-0.2198136138884776,Tragedy,Julius Caesar,Denise Battista,Positive
Local and Liking It,-0.28765164739812676,0.040587037057385304,-0.07919095753072068,0.15207744230038275,-0.09155722872306393,-0.0798482954838552,-0.04584708562568914,-0.023219022741627602,0.00282261005651966,0.05604254380495255,Comedy,As You Like It,Christopher Adams,Negative
Long-Awaited Pomp is a Proud Display of the Bard's Circumstance,-0.18901149954333113,-0.08174558952370056,0.05788657469355222,0.0684719348374268,0.12603342434627413,-0.011410982753077444,-0.05826079973677837,0.024092040553826778,0.08247059456293951,0.023024077482453862,Comedy,All's Well That Ends Well,Tue Sorensen,Positive
"Love the Man, Forgive the Vice: All's Well That Ends Well",-0.31168180301369885,-0.07046376862465738,0.033745717468794345,0.014308986871338043,-0.018788465901119163,0.044321319420908126,0.04831248944895131,0.05036191421657594,-0.010918057990965629,-0.11580844405329366,Comedy,All's Well That Ends Well,Roseanne Wells,Positive
"Love's Labor's Surfin' Safari in Austin, Texas",-0.3267520300890362,-0.0068794403537922955,-0.11110045559328215,0.2598102087996647,-0.10353148590908194,-0.14310809552788986,0.3799732756241104,0.22584951633861913,0.17673780990663018,-0.10374988857754912,Comedy,Love's Labour's Lost,Michael Meigs,Positive
Love's Labour Wins,-0.3552990372000242,0.011824979018443729,-0.10279712265204949,0.16042096444660978,-0.07660633055143214,-0.039634283793896455,0.369473451602818,0.354934283553433,-0.04818329003455991,-0.10882476679828519,Comedy,Love's Labour's Lost,Eric Minton,Positive
Love's Labour's Lost in Translation,-0.29122586287266766,0.016805340980889726,-0.05241104963124605,0.1116215009157765,-0.015129263105552484,-0.04290939280954299,0.32530224076078224,0.2516676831738281,-0.1552497835093971,-0.18478264656844443,Comedy,Love's Labour's Lost,Denise Battista,Negative
Love's Labour's a la 1940s,-0.31334859315258673,-0.028229977007763894,-0.06550469024749037,0.152517444280759,-0.12587817336155782,-0.0454911366751838,0.31635754327463333,0.27947298127899206,0.043667934949057005,-0.09472977132534068,Comedy,Love's Labour's Lost,Christopher Adams,Negative
Lovefools Immortalized in Central Park,-0.2687523975399331,-0.03642094169483454,0.03174997963672874,0.07274595310652833,0.11296654642710095,0.059533571056313454,-0.0019998748718906265,-0.030826209722826785,-0.09795405353067774,0.024352264304187965,Tragedy,Romeo & Juliet,Matthew Barbot,Positive
"Macbeth Down Under, Now With 100% More Drugs",-0.31025213847332656,-0.2272106945951171,0.19866730559547233,-0.10068229251570204,0.14348128607991445,-0.18629638651573394,-0.2695409295865681,0.27803564723870855,0.17522124963489502,-0.038694221006618755,Comedy,All's Well That Ends Well,J. A. Macfarlane,Positive
Macbeth Express,-0.23651228377713152,-0.094737443178068,0.1129224334700275,-0.012718065149875338,0.048888302241216035,0.002759837902666833,-0.12253014780933152,0.05254638769982775,0.0013349072213386162,-0.014015380557060132,Tragedy,Macbeth,Craig Melson,Positive
Macbeth Is Not The Only Tragedy in This Uninspiring Production ,-0.25189686407102985,-0.12081489442659651,0.1435179551428269,-0.0807319856771035,0.0549931846424565,-0.14172521635273722,0.03379052162252481,-0.0019180330486190415,-0.07011692602256107,0.04687569521347073,Tragedy,Macbeth,Vikki Jane Vile,Negative
Macbeth Laid Bare,-0.2771827729325732,-0.06765188724661425,0.07077544219124339,0.03023725080456406,0.04713809575007702,-0.020999401109220744,0.005191170299993919,-0.04885051834875691,-0.055842554365839375,0.009695710355928882,Tragedy,Macbeth,Archie Maddocks,Negative
Macbeth Proves Tricky at the Folger,-0.34964173764003076,-0.16353721100580063,0.09812391027632807,-0.15068926881020284,-0.02426987516577502,-0.07464918137382458,-0.006295429009352354,-0.01305290444817966,-0.023189738799161915,0.052936380627377,Tragedy,Macbeth,Georgina Petronella,Positive
Macbeth in Japan? Too Cool.,-0.30711527859371324,-0.1501025710759071,0.13927784869740253,0.018216285757347343,0.11491824741496184,-0.0794657352634488,-0.18414305825593627,0.16004309552862647,0.015702202117561806,-0.0806202669684867,Tragedy,Macbeth,Matthew Barbot,Positive
Macbeth in the Slammer,-0.20364372611388804,-0.08872245930085697,0.0709387723530659,-0.05887041295773478,0.008081921499868054,-0.09779690101609284,0.030156929084405024,-0.06149962884540521,-0.007220625135093939,0.05469051949167525,Tragedy,Macbeth,Craig Melson,Positive
"Magical, Musical Midsummer with Glee",-0.39742463903513064,0.24919213363875922,0.0710039454518948,-0.08490495615192686,0.037792201245528276,0.04138413733229764,-0.007907311200110081,-0.012630688522249033,-0.05757830205268451,-0.08183092513673446,Comedy,Midsummer Night's Dream,Denise Battista,Positive
Magicking Twelfth Night at the University of Texas in Austin,-0.33810102013864457,-0.022758516917630648,-0.226644602790296,-0.10120869411972873,0.12741282523596584,-0.12929265788614408,0.004685174118056988,-0.06712926023110413,0.09090490747876273,-0.04967035385528918,Comedy,Twelfth Night,Michael Meigs,Positive
Malvolio Offers Hope to HSF's Twelfth Night,-0.3151668601129945,-0.019410429478831908,-0.43894214044758906,-0.2669926471795489,0.09683604334946336,-0.04959069723678292,0.027126674387593835,-0.03204780824826341,0.0508628710643479,-0.07211196290565543,Comedy,Twelfth Night,Cynthia Greenwood,Positive
"Men, Women, and Power: Great Lakes' Julius Caesar",-0.28481226683716854,-0.11521382228915406,0.061040124306908985,0.023838757692574826,-0.16521243224668417,0.20265198912189247,-0.04039130246822915,-0.05645883209398532,0.196497041854376,-0.22841665518694138,Tragedy,Julius Caesar,Yuko Kurahashi,Positive
Mercutio and Benvolio as Star-crossed Lovers: Who Knew?,-0.3326188007232853,0.010566822762966376,0.020193125762668674,0.08144226804879676,0.06647326680940749,0.16275707701167574,0.005084956853796594,-0.042426092315600065,-0.18630646863407688,0.022225116144405622,Tragedy,Romeo & Juliet,Diana Louise Carter,Negative
Midsummer Mishaps,-0.2760838732245035,0.2155004507983453,0.02168204281407257,-0.13641207028617203,-0.011628981080055945,0.010016068401861703,0.06030108476098912,-0.03134270759780285,0.037598050500507296,0.03481880157986484,Comedy,Midsummer Night's Dream,Melissa Crismon,Positive
Midsummer in Santa Cruz a Back Flipping Good Time,-0.40891617268687375,0.41568075135357374,0.15303262272724344,-0.09615999180727787,-0.021498635299838982,-0.025182709151310097,0.002594976747054862,0.009507985834714325,-0.048656320775732516,-0.04041189449614422,Comedy,Midsummer Night's Dream,Denise Battista,Positive
Minimalist Hamlet shows less is more,-0.3092520968250176,-0.07800625438317552,0.06445811323506118,0.1032552565014232,0.12392904814058649,-0.04343930925841326,-0.01126072736708077,-0.012188663470101677,0.024572855005934015,0.07238413790243137,Tragedy,Hamlet,Craig Melson,Positive
Mirren and Palmer Shine but This Dream Lacks Magic,-0.29239338767132306,0.2330980016573535,0.12229968311034753,-0.0788943826486929,0.10167889479711442,-0.04725129822351261,0.02848555834706232,0.006749120846008362,-0.029394801488071692,-0.04567431656193772,Comedy,All's Well That Ends Well,Vikki Jane Vile,Negative
Miscreant’s ‘Muppet Babies’ Macbeth is Ambitious Choice of Debut,-0.36820770486964893,-0.15678886522998117,0.20315524714361033,-0.16075865786046406,-0.083174036992344,-0.1266757288509808,0.05835196146707375,-0.03189022553206031,-0.1000077096558932,0.029873495202025546,Tragedy,Macbeth,Ginny Quaney,Positive
"More Matter, Less Art in Fast-Moving First Quarto Hamlet",-0.2853226164274195,-0.11980494033558348,0.03457213354192443,0.040157740183051835,0.04071357851235362,-0.026427567702380354,0.080939943832473,0.04472441053444246,0.02479896470382347,0.038423266083311966,Tragedy,Hamlet,Christopher Adams,Negative
"Much To Do with Hate, But More with Love",-0.3148811327033965,-0.07444244184807802,0.017376074653397598,0.07079911477386025,-0.08192188069221286,0.22233186456693796,-0.025918305077976073,-0.005277148069401189,-0.008393691622764467,0.22335131839339817,Tragedy,Romeo & Juliet,Jennifer Kramer,Positive
Museum-Piece Shakespeare Still Manages to Have Heart,-0.3653145491747055,-0.038551152966978613,-0.2581728380134324,-0.11481459971199821,0.06599873231373352,0.011481015828059436,0.03939624118752672,-0.053942955673142744,-0.004003971032373571,-0.07164281818716899,Comedy,Twelfth Night,Eric Minton,Negative
National's Hamlet is Fat and Scant of Breath,-0.29385580797323674,-0.06017503916783892,0.014977400284829183,0.08918480528712652,0.13782092309797994,-0.061992309830190176,0.045100181752344815,-0.0900872065209981,-0.03585267025430548,-0.04227106164542448,Tragedy,Hamlet,Christopher Adams,Positive
Never Anything Can Be Amiss,-0.31498099923970074,0.2450263959257605,0.02730598833099867,0.03330940793301976,-0.04628513556255605,-0.07776824884581517,-0.0746556965896816,-0.08607299704243697,-0.01527760541384295,0.00703530764046483,Comedy,Midsummer Night's Dream,Kurt Daw,Positive
Never Bring a Robot to a Fish Fight,-0.3123587721864556,-0.039105018916219335,-0.2231981923686921,-0.12007157213611559,-0.004183448951899352,0.09312021282945658,-0.04012493098612053,0.12459595988855492,0.023373587872440815,0.3278465304328236,Comedy,Twelfth Night,Jennifer Kramer,Positive
No More Yielding Than a Dream,-0.27158285271036836,-0.02911914829136491,0.05112265421497208,0.06229515396068014,0.09407086755697477,-0.05035059728817082,0.05035648115512691,-0.03820140963195465,0.07769325030107276,0.11481791516068468,Comedy,Midsummer Night's Dream,Matthew Barbot,Negative
No Recurring Dream,-0.3600428032755198,0.22890632766875676,0.1080079843067022,-0.031313829919625114,0.06209890600132277,-0.0007162950404254118,-0.0036234171310017458,0.038770701733947845,-0.07817011490880697,-0.07803146668827811,Comedy,Midsummer Night's Dream,Matthew Barbot,Positive
Not Too Serious Twelfth Night,-0.24955824573628085,0.011566706677145775,-0.3228306834774112,-0.19871050127844525,-0.011475998841787984,-0.02380589817763666,0.029604453149751193,-0.015667615686240532,0.021856430336756074,-0.06438150847813683,Comedy,Twelfth Night,Melissa Crismon,Positive
Not Your Garden-Variety Midsummer Night's Dream,-0.22167862219578394,0.1949002823704191,0.07369764823588015,-0.0038050837815034773,0.058700129757694605,-0.01588028043913337,0.015976676976118643,0.029492690865699823,-0.010963746663450475,0.08603476210060879,Comedy,Midsummer Night's Dream,Benjamin Alper,Negative
Not Your King James' Macbeth,-0.2644316302222873,-0.21565176088312635,0.2582116698313349,-0.2676245049389393,-0.1279138416247364,-0.1520118203164399,0.050771814723359635,0.053873938270679066,-0.09397800141969864,-0.03238803679920284,Tragedy,Macbeth,Tue Sorensen,Positive
OSF Acknowledges Our Changeling World,-0.4307248741314137,0.30634454362389013,0.1039075042222784,-0.09054239617924453,0.011350977235191665,-0.022741093097071986,-0.035391327598616656,-0.002718058393468429,-0.007927010514374203,-0.09047525159191365,Comedy,Midsummer Night's Dream,Denise Battista,Positive
Off Center Midsummer Takes the Stage,-0.2922489248560373,0.2265269927289227,0.02185157061006986,0.07962541750252036,0.043877471916897524,-0.08120974318357224,0.10709795910795147,-0.14890244083712575,0.20263153997408065,-0.0016020471588815283,Comedy,Midsummer Night's Dream,Michael Meigs,Negative
"On a Summer Night, Buffalo's ""Midsummer"" is Magical",-0.31595964974609636,0.387964697243496,0.10742079188044837,-0.12791358146310325,0.020134195589522477,0.03609344255427022,-0.006073862027768525,-0.0235023352624752,0.01776654627394558,-0.033376580454278854,Comedy,Midsummer Night's Dream,Diana Louise Carter,Positive
One Hundred Minutes of the Beautifully Horrible,-0.31874661824578177,-0.23083489427406156,0.23342868832896452,-0.20216172481794528,-0.1570316192579699,-0.1336189966467214,0.0027683592343305877,-0.015557885824510549,0.060296467455831886,-0.03392250669981122,Tragedy,Macbeth,Roseanne Wells,Positive
Opposites Attract In Twelfth Night!,-0.3271461056108439,-0.07189293227536972,-0.16430269409304063,-0.11263619482498843,0.06563059599125694,0.05208286127678673,0.012015995172891194,-0.05987385647549477,-0.00331313045635734,0.04840138327152638,Comedy,Twelfth Night,Benjamin Alper,Positive
Orson Welles's Film Noir,-0.293649541012243,-0.14884764664340452,0.12114639733521529,0.04272669114617929,0.2693598490870925,-0.1268400725727401,-0.39740414362206117,0.31997089588258565,0.2634259638052464,-0.10134720783706352,Comedy,All's Well That Ends Well,J. A. Macfarlane,Positive
Othello Definitely Not a Wash-Out,-0.2738423762651177,-0.0515007290993961,-0.014448237160854012,0.08052942801415772,0.07136297634450249,0.013732925273772897,-0.010000865737034279,-0.04673106220236306,-0.16692605768773003,-0.050577679035049956,Tragedy,Othello,Claudine Nightingale,Positive
Othello Provokes Thought If You Read Between the Lines,-0.3420354858547811,-0.07203765914829496,0.012700579524212025,-0.02046025708930104,0.0251712820965695,0.052356401137670996,-0.09546564497839005,-8.632745307857875e-05,0.001414458739565384,-0.14050147301190385,Tragedy,Othello,Denise Battista,Positive
Outdoor Shakespeare Returns to Atlanta,-0.29580427728444947,-0.018657745970495576,-0.17837790490167077,-0.12988261098901296,0.10554737972488051,0.004539383708309781,0.04169624377451697,0.011113302394226029,-0.001205811168064428,0.07654844893072682,Comedy,Twelfth Night,Benjamin Alper,Positive
Overheard at Elsinore,-0.295396758139028,-0.07919724576948478,-0.05479242850187108,0.06278683221509476,-0.135152641247871,0.0711025850151804,-0.01293513128597309,-0.07006660906890923,0.0775445629925451,0.09558589553494284,Tragedy,Hamlet,Jennifer Kramer,Positive
