term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
hint,-0.020514043023229497,0.008500232428453675,0.014695125009533062,0.01386883625236994,-0.0002440758400602564,-0.03579327845072521,0.008944569763640678,-0.013446474259763008,-0.02171069011920796,-0.01534806331685521
bare,-0.022191505386641927,0.006782884813189031,-0.021023406831925936,0.0030908535012967387,-0.013537762384489829,0.003629749763433925,-0.017409243371109814,0.00615159426250856,0.004063117787394319,0.005051592586380738
flute,-0.024253377081331642,-0.09690808084690665,-0.02236351603338308,-0.008624907434361746,0.005389422485594993,-0.014215102181555243,0.012049678523949836,-0.005146746339853235,-0.0035973811729785054,-0.0002628055075809734
player,-0.027259080060825357,0.012683040326748803,-0.01930674951789869,0.002209037746303098,-0.00019962341260295236,0.07437981711697332,-0.03390854658134814,0.03910151163169574,-0.0522702539526259,0.00475750619621166
joke,-0.022150778637058922,-0.007048975325092738,0.04250664771440633,-0.01936766367213605,-0.014263613731587674,0.018092012305205525,0.003827033440674291,-0.04182075936224859,0.01580338428242112,-0.006737946065472719
door,-0.021579713338784973,-0.006978026987747912,-0.004962350696376064,-0.021759464017292677,-0.009930638305893729,-0.017720613835829336,-0.00807474160416725,-0.0037556856099093773,-0.02389870374155237,-0.011501327945158252
seat,-0.024782526594796666,0.00933810016753768,-0.005255532057637668,0.003066815613357043,0.010927020986535923,0.01996452456464524,-0.051404059620057466,0.02008185772056765,-0.015951834525315737,0.024413039660044364
romance,-0.021374172916361928,0.005332665129111456,0.02817898314087405,0.004069994082650056,-0.028999470355406693,-0.011224854335634724,0.0169799400909446,0.012013340061539812,0.012727370426913173,-0.0271224084224215
seasons,-0.020585182314081123,0.0068963037960945665,0.0019076388299634772,0.02436891341384461,0.007030312802088844,0.03180661836617172,0.01764269567852581,0.009349243173121927,-0.03863100471499951,0.0015089948390168
accompaniment,-0.0185170992917077,-0.019157497269251075,0.024559639546704405,-6.568991298438385e-05,0.004220258404347546,-0.0005138809189521921,0.02211966704808813,0.0037731229784430586,0.0026182318004554644,-0.018992618929938906
prologue,-0.026974958841285923,-0.0024579791021784093,0.003055706973983785,-0.0004589060118855451,0.042050365502229056,0.041850940570335685,0.017763082558136183,0.05491463969410199,0.020496748313819018,-0.037016387911822185
beauty,-0.02186336511537153,-0.010185437571367514,-0.008628666796995099,0.021962531361074303,0.010767313693353252,0.0018016320883639607,0.013010637714757457,-0.0016166283246026088,-0.008397216073773315,-0.04231706591950537
letter,-0.024829633456651547,0.01787437725864095,0.062326901892663794,-0.0640831810804206,0.02636611746205307,-0.0011799337767851637,-0.0066629898387046025,-0.03053957488090551,-0.02320357106315817,-0.004465953138192615
thomas,-0.025315246663916907,0.004204191635768673,0.004697333312399965,-0.015246011624303503,-0.007411830062638058,-0.027833450722857023,-0.004018370152047604,-0.009495834405314842,-0.04848901658025102,-0.02299167280777968
device,-0.022188958588925528,-0.0007595909463070242,0.022435990613451025,0.004793081620903547,-0.007964104914283534,0.0064466623798971265,-0.01390654683559521,0.015191756590816402,0.01417445197751777,0.005825428143280513
culture,-0.022977439739248155,-0.0038803863195505856,-0.003889174626110721,0.029734316532821603,0.016742102427464118,0.005218394634449354,-0.03173569930863989,-0.007845784260479636,0.07879276625396787,0.01568562678679437
stephen,-0.021708487290698266,0.0024733061067594903,0.023603068437486115,0.011937971309943368,-0.009678760124875013,0.023091252456357965,0.028343924891119497,-0.03426221737056193,-0.004606145318770136,-0.022265732607009245
enthusiasm,-0.020545805784776633,-0.01669363012861709,0.008678408230181562,-0.003874659553550047,-0.00894825474170421,0.005375027084275779,0.05713340044727243,-0.00864979273357135,0.038139057935969604,-0.037241339426878184
master,-0.01798863992820857,0.007429912577196332,0.0008303445070267413,0.01145415465614734,0.007954230968024627,-0.006132802415963761,-0.011387147968153466,-0.00510586758791946,-0.020674412408922517,0.012301756248924154
austin,-0.040020433076054296,-0.013921936951474607,0.050972278516255,0.05084988746058731,-0.08530915019991664,0.10487924741833134,-0.1074874692408281,0.002623899260403923,-0.17138432532260522,0.14906139849323885
crew,-0.019862280504145163,-0.008484233532436481,-0.0058918665302003115,-0.015319755699229012,-0.014942930629074334,-0.00619847509368814,0.03184587645655343,-0.026419635273149673,0.02518427998993358,-0.013554698336092578
measure,-0.02600088337864199,-0.0025751417919243156,-0.0046301887487283835,0.005108383365146204,-0.01656290084929518,0.05009259934558506,-0.045921929462896215,-0.012974534472200431,-0.006929263860201483,0.014773926393798037
images,-0.022646044332973025,0.02853118835458591,-0.02963630487829918,-0.04217904102087965,0.006158409680022045,-0.012078289967949215,0.026215581561083643,0.006473121329806923,-0.02777882387639558,0.010160119737570944
hit,-0.02232603311943395,0.005530487760329566,-0.0026992391874906866,0.012782700980940948,0.022769951530613713,0.02546631457805787,-0.004485543345937173,-3.093965741109584e-05,-0.028488071171369415,0.0071230455781306
don,-0.029293238192536937,0.0012486970997775825,0.015554778150759292,0.004436657147743465,-0.10788684628747278,0.11242883390866189,0.06773706598893794,-0.18397624991125838,0.023414047124618153,-0.008144368273347979
heads,-0.020020900194701347,0.007817318978821935,-0.025542023077346234,-0.010966378508857637,0.00029061034342511567,0.008425758349426856,-0.014144434974691474,-0.002377751356564476,-0.029345770955772038,-0.005715052706748714
guitar,-0.018894877173702796,-0.0034652903712042004,0.04770978198437981,-0.01055638247862398,-0.03714428166138561,-0.02350856445175232,-0.013773687099960076,-0.008780465106575694,-0.0191059667036992,-0.0019490679631981433
sake,-0.024619497487938118,0.023756895323685474,-0.030811650882975966,0.016339099322451485,0.018615681950167558,-0.006644422766057436,-0.02447212750580963,-0.022226827232885785,0.03779958809205372,0.023949493631460428
fate,-0.026787299622031448,0.0437143565153203,-0.06361930124340755,-0.06906914429779255,-0.006419978306353344,-0.045460741121526066,-0.027316708251140565,-0.002149499680619594,-0.0535258403773336,-0.02940177214636508
cell,-0.019595273651449478,0.006103407666485281,-0.011581632416354156,-0.013181388325494824,-0.003595137863134968,-0.0013530291233043751,-0.0049256132612891385,-0.00046985057175171516,0.009674730144077949,-0.008075341471201213
monologue,-0.019672219126749244,-0.0010194927210332304,-0.00435556012836938,-0.004985204518052529,-0.002616925685720636,-0.0022018814788114754,-0.01410651961979459,-0.00922703195336741,-0.008479755434625308,0.007859421673537056
arden,-0.0344589861950283,-0.009955948328523636,0.09194885949524377,0.09941745027495474,-0.20407384634609743,-0.15470513156406374,-0.14267776371940638,0.07255394858096473,0.04425423096053553,0.02213281513542787
tie,-0.01809445186423384,-0.0002472660248977835,0.007341877988107267,-0.005147475876668378,-0.016604835473116933,0.021338361898551247,0.01733107278736933,-0.013822255275560505,0.021748689522209153,-0.0015088961966181443
rock,-0.027099123180120237,-0.023553980546070465,0.015306228893335,-0.04694637845772102,0.02583380902839567,-0.015030867716308719,0.010071274071865767,-0.017910664869178763,0.02083868133003785,-0.006653317108096526
details,-0.023619511942170608,-0.019815568074404176,-0.0030301406427406126,0.0032563155029708846,0.013288077824604347,0.0007031868810198777,0.021515649596762235,0.018284788144037036,0.008671256382761203,-0.030629615881442484
pre,-0.01859463225890365,-0.0009689963165270681,0.018619207214781615,-0.015143265187370861,-0.016523863396514144,-0.02228021566704886,-0.0004682243228229299,-0.029546192738178517,0.007450545892079298,-0.0067051850767929095
forth,-0.020442498822483706,-0.012445043507328554,0.010056362991938331,0.004564366221736585,-0.0058521751679257925,-0.014739059370119488,-0.02557784542566673,0.004572187604560092,-0.0123192195255042,-0.005061748435010795
offstage,-0.0192787402164998,0.00759903404047606,-0.003061922785368105,-0.008679640880505834,-0.0029039469018440765,-0.017334076092637325,-0.007507371530243662,-0.012499198512063606,-0.03423691084459657,-0.01934178151520327
belch,-0.026808095807905007,0.01753585331253904,0.13169166000566548,-0.08279932196963304,0.08954065362436395,-0.023323539414476818,-0.011845550695292925,-0.006805100300521437,-0.031296811457756785,0.025319645540062486
grey,-0.020860260434659675,0.009560005629742512,0.011293060752838901,-0.0015487953606044902,-0.04072409990758022,-0.023888930896122887,0.03650737631049448,0.015208741136562716,0.0008568654853632256,-0.04958105058068017
picture,-0.019412641143687327,-0.00351143096329097,0.00418534494048378,-0.02136393191630763,0.013162348131444157,0.00021492662938563833,-0.021404749229062877,0.0026408458277603535,0.0026083548007198236,0.005144737602224288
interpretations,-0.022457815271705647,0.011383023305413777,-0.014899706685081816,-0.0033862973343191014,-0.008272936397277188,0.019281753315200892,0.014545254649251063,0.029172539224584095,-0.013075486548045096,-0.03562150925745519
walks,-0.02139255856795945,0.009099330592084528,0.01955468268062708,-0.023036063924569673,-0.0011169773339521191,-0.014891211882767446,0.006548479145527468,-0.010167225501450407,-0.03533420379015788,0.016390031628856636
passionate,-0.020347349912771727,0.009419098421544536,-0.00676330259872438,0.019980895101447904,0.0013196076065492537,-0.013607245725219735,0.040425591931995665,0.02154141918113263,0.011661691252524531,-0.026720588204514457
coat,-0.020002648737951424,0.005672254686364791,0.03688991627799892,-0.010067569180389108,0.0008867842722225194,0.0016262419501398154,0.022208735583771694,-0.0038679417204227776,0.009247675116240162,-0.03249606520391795
respect,-0.020417066442603094,0.01705417020217509,-0.014026283309569587,0.03760256846940525,-0.001994937971205197,-0.0004595429384221441,0.013173184623260595,0.00723869747003392,0.01556890299926803,0.009338283932108525
share,-0.02151679766223371,-0.0026250301516261045,-0.013021763991518073,-0.003838445638537574,0.013257737147987161,0.022632904545387165,-0.020713845746507597,0.011563204944792274,-0.02403501719807775,0.02055473700264126
kiss,-0.020801675908715973,-0.010428504607648392,0.01603930518412985,0.0033855964780681856,0.021206337711747396,-0.00791849356645885,0.03170635558704102,-0.011167794107645354,-0.019153234915502557,-0.03557078626106648
decisions,-0.023163143552954638,0.029980024850039314,-0.01879755493058602,-0.004528278324643975,0.012624315027970906,-0.0038470908343522852,-0.010397752518139408,0.01249034247181766,0.05055740740954584,0.007144420435909059
festivals,-0.021264619600159244,-0.0039851020799449854,0.013323502962855609,0.01081216002158941,-0.030087099864907294,0.005301364455024043,0.0360648663365798,0.006435750644517395,0.03636119491669495,-0.00023603954579797057
tradition,-0.019429511585880545,0.00623163778166432,0.015028332329827901,0.008927656709989594,-0.0039824868276643515,0.021765012282553658,0.0021479237169870625,0.008983319535613897,0.008025265671056735,-0.009178817258653948
ambition,-0.024479575723914477,0.04809719775735426,-0.0677953781032144,-0.08511399621397772,-0.023002433634709985,-0.07031095311550098,0.023361819765925444,-0.03943945441634507,-0.01820551737512463,-0.004042505682827708
breath,-0.01920851289532548,0.016613612154609707,-0.0047369781034635175,0.0021857432227774132,0.019093280926754642,0.018652037051394774,-0.009347794508656282,0.014264353202756014,-0.03164655606365954,0.01978731701315643
location,-0.02344845265423843,0.0074588787696313035,0.0022954900750271753,-0.0081921038430877,-0.00013842791697513216,0.011115559490141872,-0.006359049236962346,0.01393617145549971,0.026116447666024546,-0.012383478277857948
comedies,-0.0200552821813403,-0.002144916383153782,0.05579591836650066,-0.009980217818201506,-0.009874219053411161,-0.000254945550772184,-0.01909070948512864,-0.021746319351823425,0.00455393872364116,0.010087729316615238
musicians,-0.020052171425322604,-0.005028654718719219,0.017236566995621302,0.025705251281922154,0.004362774242084851,0.02142465239876644,0.01029735842974447,-0.025378420900207668,-0.03926822428743461,-0.017536433700408936
ears,-0.020177821602667317,-0.046672018841112564,-0.023646580651222302,-0.005935777083585252,0.019888515382213885,0.0087531960540796,0.007142345278346274,0.010848860280418619,-0.008405374611369325,0.039839557620645644
vest,-0.02243140085783379,-0.031956065006649166,-0.0027131541929443967,-0.02890215687367938,-0.007667072335196666,0.007195752173870295,0.03652632724477749,-0.01680743810730445,0.0019446889803850602,-0.03389832927526011
dignity,-0.01961121608717405,0.019595588477467337,0.029505186395661603,0.0035695905795184975,0.02065899861798493,0.000571987775813027,0.03751645840569001,0.025235735943866657,0.02610554192849942,-0.03389718230692823
seats,-0.02357886546276791,-0.0037014311971469037,0.005549254182120788,-0.01296983402037888,0.0034441344140769964,0.029492626035281754,-0.03788170089317802,0.030334146473349057,-0.017669174663504678,0.0086825284469212
feet,-0.01954915250668175,-0.00541531883187976,-0.0014084325586221835,0.0019361874273750867,-0.02337411706882541,0.0010026341946851617,-0.003939872446976484,0.013899582361468583,-0.017765626765780647,0.022635879117626472
illyria,-0.026443257420230803,0.020993979585575345,0.12504113079613838,-0.07569175355606104,0.08250855094879544,-0.02566828081443022,0.00953543633664192,-0.00955831475784457,0.012339548679167034,0.01437537844026926
chance,-0.019751971069690028,0.009568556901887617,0.0011006630775804507,0.017663765519184638,-0.007466494447531043,0.027518706991967665,-0.0063825215191297986,-0.011719361060002556,0.015953623342835548,0.009661888854924243
terms,-0.019303746610789443,0.017546813639805994,0.018820983761836142,-0.0024139706338808372,0.017194371616769098,0.0032972197863115255,-0.012121585691720655,0.007670101136843133,0.047524552105874876,-0.018011026759600153
lords,-0.0198012339258994,0.009154591899588189,0.00434574498032559,-0.02153047482886074,-0.037269398441086406,0.018989877260961747,0.006157815960370641,-0.03231084121825313,-0.01364381366767394,-0.01544867445456774
fights,-0.01802103133952245,0.021837965308629272,-0.018725712991304003,0.020229134906752315,0.012886684647882618,-1.7311945677925614e-05,0.007527011932237082,0.001024830217781156,0.021161545737869207,-0.012397299698037274
soldiers,-0.020541142785345357,0.021332481168821374,-0.01951725819626222,0.01823260371246827,-0.0071142020988870696,-0.014496109003526188,0.015789586019397124,-0.02431336628918385,-0.050019320364275914,0.031188219000878866
upstage,-0.020060983102529975,-0.0092330550448358,-0.013495507090220061,0.0114179815217947,-0.014635139039033433,-0.03054687272319565,-0.00923431691018837,0.010116531377037951,-0.0017056353023096958,-0.0039619177664682835
outfits,-0.01997059096507963,-0.008207175838039977,-0.001096165639679741,-0.004418796930691908,-0.025058397792806768,-0.02896993172197,0.036345524058275985,0.013244933217300305,0.015146045264442538,0.007456967050740667
knowledge,-0.018084623376204204,-0.020501475705907646,-0.011137046380696495,0.012168664248692628,0.013060173942609632,0.023601474170173456,0.00014991541193492186,-0.006170961244371137,0.003876650406433623,0.008055594862233399
contrasts,-0.01920606475594366,0.013937574945458596,0.002989482444730496,0.00705181860908113,0.0017498969542176152,-0.026492191219546126,0.008504590709109465,-0.018862258699846566,-0.005764207029021801,-0.0030496394649970103
orange,-0.018855987372528908,-0.004753670643767693,0.004878183796543272,-0.046215856306906986,0.0005189167151301234,-0.019685478681759457,0.019737566136025803,-0.009357251728085459,-0.015832468485181515,-0.03190102885389474
piano,-0.02207378487287667,0.013377336695489558,0.026238796885434745,-0.01485628255244281,0.02419135145068207,0.004694220620552377,-0.011978045619364787,-0.004479802955787232,-0.006365817445894088,-0.022732015769190306
impact,-0.01955718404751177,0.002855984257022034,0.004493886781671432,0.01231455496593603,0.02152272994227027,0.010703872657959893,0.022073625722849936,0.002471275204613138,0.011748357806264806,-0.004933596242177738
freedom,-0.026178312373796992,0.012852556937989685,-0.005690491427279285,0.026319924834768933,-0.005823320127191054,0.01106641651455451,0.05310569290633006,0.037034037188052905,0.019593872683769182,0.06381632129342675
palette,-0.01861650807422976,0.006351346170657601,-0.010795688232514575,0.011204612621383853,0.009609868921739139,-0.040304964361168386,0.06378915553602955,-0.00798703878731155,0.0015989778527992194,-0.023387403677788948
horror,-0.021499927639893474,0.016622169996478493,-0.048387306089131804,-0.02696421030784776,-0.0017292442727797372,-0.05350999187768688,0.024492976976861976,-0.02668503107473255,0.00013328642496570622,-0.017135021709131743
sports,-0.01937997646984768,-0.010219250258926288,-0.007478106966624128,0.003978574320463016,0.0012942786050631097,0.010612382068399899,0.041205857048800115,0.01255663164012591,0.0314181352562834,-0.023462279168896344
kings,-0.022971227119276308,0.023515575220982875,-0.0050001991945526425,-0.003915076945178068,-0.05224170383767503,0.07308203510168913,-0.003417033573804059,-0.08318987598193323,0.0041629626577755294,-0.012323109036699285
countess,-0.0228683256197215,0.013034591573873329,0.08512437739331473,-0.044236938309746815,0.019249364450735496,-0.011622546871755804,0.022054121074602594,-0.02943385354950162,-0.02204399838634419,-0.025339095726493864
town,-0.020444693078333277,-0.002390950666749997,-0.013042982907547275,-0.01651780534494249,0.004321937331562345,0.03265955283876763,-0.030025538358624898,0.022395256728965446,-0.012475729447458046,-0.015138214536595949
issues,-0.02178666681943694,0.014574735177381922,0.013797382801729232,0.009803005685279387,-0.003914638854989135,-0.00019006030876253987,0.009956456614567183,0.01587279306595085,0.047637671820244996,-0.020613136929985103
disguise,-0.019760410356614817,0.004335139620986848,0.050018942580437945,0.021861308953706585,-0.056816656451917885,-0.026887085938467312,-0.030797066313191755,0.00851849139327126,0.017837870149753847,0.004605578118770612
trousers,-0.020534085079579552,0.011318289111913878,0.04162811766794951,-0.0017255357298476943,-0.049167173059332735,-0.021940600231592295,0.055090398677533056,-0.02254934307856029,0.04346728768384212,-0.03521412367902275
sign,-0.019397498688447572,-0.012259787494553255,-0.0013978775821191767,0.001528340425900919,-0.010445665390040344,0.006977993367383752,-0.018519973541510547,-0.015995352428795732,-0.019896989911069776,0.002320713149641507
tears,-0.02043318209434695,-0.007163978182266419,0.010878542314480396,-0.01674476714065668,-0.0027700613434848555,-0.012343216558949986,0.022832367698629757,-0.007883148115895832,-0.0008653960758475357,-0.012688552996206625
stairs,-0.01945223593719936,-0.00017784747861336714,0.009869224470412531,0.0024203474927740427,0.023672640640632545,-0.016141862051923177,0.016811267789982768,-0.0016083406080657572,-0.022670023756573173,-0.008206032347561771
audience,-0.05706662993433688,0.008935756766856578,-0.003745436138174649,0.007102308583981957,-0.0005558884557252101,0.016598359973068008,-0.0030581530544756715,-0.0011074680960696476,-0.020204801236618882,0.03173757801936085
clown,-0.0194167522166068,0.000532958375840676,0.025151479755865815,0.022298829181681218,-0.009064252271810945,0.004365259969298529,-0.012899060133920176,-0.03246746900285862,-0.056412051282673056,0.020140389131754925
advice,-0.02024844460146176,0.011226647720953288,0.00041650291269492687,0.006764054789074902,-0.0026529239292481443,0.042315232749861674,-0.012284645191716511,0.03784726501905343,-0.040922748135416076,-0.015866687790996876
food,-0.020665044553558803,0.004760547762096957,0.04540279933904675,-0.008749950051032584,0.004204139588289876,0.007757297602901272,-0.007409070469303039,0.009515958396567322,0.013702055556061132,-0.006853945630799894
repertory,-0.020885722076098633,-0.004265271061624731,-0.006610130610126249,-0.005054458296215655,-0.0138369490384781,0.006840834809524525,0.017248433551819247,-0.010471613484994303,-0.015553553220062258,0.014586829184480196
game,-0.019197145794066724,0.008969262372401456,-0.0004399244330267074,0.009586177047263318,-0.0040709032710508275,0.014206783358206706,-0.0006200592416513854,-0.017289951934114253,-0.006428936171555907,0.026463248853732364
purple,-0.01905948509120387,-0.024294669527983526,-0.003834364209283532,-0.004069787287427318,-0.00952423058949587,-0.019294348782795862,0.022867762858232523,0.014657298837007489,-0.010238804782306767,-0.005126374767654616
families,-0.02527493815576096,0.012318654522734564,-0.009769594871842096,0.02476063084182262,0.017538654573634314,0.029699443635508346,0.05877205722406177,0.08681043229822788,0.039881144826784565,-0.08571297834948854
command,-0.017176272099535848,0.0021574719893438393,0.01954021532990275,0.005382814601814352,0.002621782524392804,-0.00037365988787084285,0.011204889152246085,-0.028982886838428153,-0.005874470852735452,3.1241433536291496e-05
advantage,-0.019336276275257306,0.0021804417841983035,0.011342364756075876,0.0067496786301823415,-0.02208148118348123,-0.009688900079974335,0.027096245097171612,-0.01956049196205112,0.0029371015759108755,-0.0019744493899949665
couples,-0.020213454398213936,-0.0001704476760025042,0.03718856766597636,0.01986020073030857,-0.0830058659883035,-0.023531017283383335,-0.029786614343114914,-0.011847384314047861,0.012266089031166326,0.012235118170942954
uncle,-0.018547534943361553,0.012671394993929674,0.032613174556226705,-0.021150538954863858,0.025788244642399732,0.01938103737246233,-0.015906720544816597,0.022971296081411446,-0.011402410586396378,-0.006197772233098712
gravitas,-0.01779496137307251,0.005395634075059605,-0.004392108159775192,0.018965940585584914,-0.006578260403034037,0.014560852958943013,0.017759262238133122,0.01794571388715297,0.0025676441713717137,0.00661236222790207
outfit,-0.019395870459155584,-0.013094718399950037,0.019549256908714906,-0.010456526270792084,-0.023304596497709065,-0.014160505154467049,0.05314148780830923,-0.020928650363219805,0.026067332688325902,-0.04203224658874723
storm,-0.021209862360115562,0.007505836039423898,0.013653762236356677,0.0042522862918138934,0.027159227400640404,-0.00813665213529723,0.02186211016015752,0.003174041617537386,-0.030025368873396033,0.0709414022457146
budget,-0.020646012948104676,0.015669854398247265,-0.014992063152143924,-0.002703098551584398,-0.017114199927581345,0.005100251541812957,-0.008922719435451747,6.693837254346559e-05,0.03355835205971154,-0.0033463330967323356
victim,-0.018027101132374445,0.017419337814482537,-0.01350313833847866,-0.0015427890994710492,0.013240362770826929,-0.017082849660867802,-0.009649386201211032,-0.02696071881831776,-0.0008750044370176025,-0.013846948027537026
stockings,-0.019066758094960175,0.005424182902124503,0.05756075114979449,-0.024769133243908104,0.03602899069411101,-0.013391468106895623,0.02557450392617286,-0.022966161010199392,0.006607685947281158,-0.006919457716940492
shades,-0.019150491083419978,-0.0003296913351496461,0.0048006393537093975,-0.006132254162434295,0.00316683272681929,-0.009448169218598212,0.054413226155041156,0.02060912127184182,-0.008995389662851521,-0.0034074395193208614
personality,-0.01989951679485602,0.007656715364398971,0.0198672565228487,0.019394511537558997,-0.020143846373590527,-0.010511794972176983,0.02958116060052511,-0.0195079759124473,-0.008822838143624747,-0.03276830437670774
sympathy,-0.019717126591159716,0.012684315425069414,0.03302931846031177,0.0030503089371145277,0.029159360508212346,-0.007569102739635154,0.02974336543570826,0.001385956189078,-0.02233069816694924,0.030400122289400807
hints,-0.018670916393691627,0.006401667456529607,0.028505766751131947,0.0017069061012381583,0.005845495742395734,-0.03923096043153627,0.00748065231008613,-0.00930101314343989,0.0024576320912312096,-0.016293238552142104
stone,-0.018377360332112,0.020321418869414028,0.0020102717668354863,-0.024634529840814864,-0.003694818518500268,-0.025255439730552384,0.009647779830166531,0.011300839454407376,-0.00963164877314111,-0.018588379019223
task,-0.021420544503358868,-0.013585741634708812,-0.017788048012320697,0.005677848342371642,0.00038866552179798075,0.013980583536298585,0.005945905834960075,0.0037022613761210858,0.01457838712194244,0.04223319304003407
shoes,-0.01963297601714946,-0.01746034169740866,-0.001751093242591688,0.000971024272543153,-0.0177926722293529,-0.0003410816558037377,0.023818408990326466,-0.0005931316868285005,0.0036626847728459745,-0.023189744898258334
understanding,-0.020878490126651814,0.007037970016282272,-0.0032473089840958395,0.010403291066222807,0.002970510254989315,0.03148031802176445,-0.01282028612192692,0.0035067147107578234,0.0033256229398772063,-0.012764934405842865
rise,-0.016586926625921712,0.0028018736291203395,-0.021925237526694667,-0.023542393601261327,-0.010778779280014873,-0.024535905193170005,0.0052438471325757545,0.007408195724969375,0.00018874348591254084,-0.001052469957895868
opera,-0.027323269677958697,0.020059418275898182,-0.019117549314794962,0.03493359591780952,0.020151476576483352,-0.018627712475291512,-0.0128797102209694,-0.003986574494236326,-0.05857465110530822,-0.052644685426213714
aguecheek,-0.025452517425787597,0.02113919966468621,0.10943959441641093,-0.07085455198175528,0.08365259978473027,-0.007595559630948554,-0.004247307766589954,-0.0024701954483903085,-0.009551523841334671,0.02080252413311741
forces,-0.02209998395169956,0.017076271009340716,-0.007400319928655647,-0.022891981485378816,-0.001637772622278824,-0.0318334141067636,0.00192008809278201,-0.007243218390645289,0.0111575945968091,-0.008554740054172952
france,-0.02343827060752534,0.00683737335379749,0.027176708566404088,0.020839847750465417,-0.10375804432773064,0.12112742903633389,0.04568394352244548,-0.16453834191085392,0.026309799487551928,-0.0021546545205870897
ball,-0.017830090850334105,-0.002659066424085209,0.006549061351536777,0.009262326338602682,0.008236051496444446,0.006080781782454569,0.02948599624289002,0.03891961475730641,0.017642976617357843,-0.024503568202380942
conclusion,-0.01940559956825834,0.011584796396350265,-0.003424397886474181,0.005714412648812232,0.0032065716157443397,-0.02397611767931859,0.050020006763698874,0.007038309448759023,0.040860916879468884,0.017267680423837667
youre,-0.021545867715513454,0.00034845874313630803,-0.009384650136356023,-0.00458374874928024,-0.008410276984901975,0.02710838813374477,-0.02134993424139685,0.0010010888542598237,0.0024013059636894644,0.034611740328158794
transforms,-0.01676349075749502,-0.0020452931372273485,0.02119577370724942,-0.006455015124580427,0.0014736121578151165,-0.02776911773539874,0.030979637725562097,0.0006647443140412883,0.006536762195729796,-0.012901056477603931
spectacle,-0.020275396439166146,-0.006420667617484318,-0.024651411050183016,-0.01628354493589146,-0.010300365364973866,-0.015625651362079575,0.001723037822407662,0.00041286217647425324,0.014597310136853676,0.009694748978436404
silence,-0.018896986852330207,0.012459809197049027,-0.012170366682783861,0.03874398643547321,0.03956186848885501,0.000662199251107788,-0.013977034441117394,-0.010593542372798477,-0.049145027914628214,-0.007325833081838159
peace,-0.01955997359962813,-0.011508098723038684,0.009027544424649966,0.0298711690823693,-0.017217382095343004,-0.006681451468046438,0.015194339317533823,0.01020153457946923,-0.01708798581137924,-0.03146438927327304
issue,-0.019060925067830612,0.010622644697270743,-0.011563001282694782,0.015195023280635902,0.012769354566435564,0.016426406817806462,0.0036854866820222928,0.0105669720356698,0.01643955294385448,-0.004109086492221661
moon,-0.030467880422210818,-0.10059904182031969,-0.031028901167862336,-0.026397950440297125,0.01492840047875757,-0.025223795446189294,0.005857965703942093,0.0025717596216320152,-0.007329984839747341,-0.0038664676196055784
chair,-0.018213442150383653,0.010647836605749653,0.011053014356108086,-0.0037113971023085054,-0.009607195384129526,-0.01348309122534456,-0.004141787426251331,0.010023125051192946,0.0010948594013800682,-0.015371946941975762
challenges,-0.019653534849332712,-3.432291768523756e-05,0.0034982218922620296,0.006442146489005053,0.009263030886037287,0.021631438113007103,0.015650021092569848,0.00962980218320988,0.023326060997195485,-0.006036700075509636
feelings,-0.02191879914955211,0.0087688035986042,0.027636448706196918,0.018717822451219526,-0.008953424200970445,-0.016305621432206766,0.04116094164562706,0.007962365755524153,-0.004220288804122124,-0.03621461381264795
position,-0.01794259030878632,0.011027291374892105,-0.013374250222616142,-0.005607372863004302,-0.0022203570040470622,-0.015044754699495108,0.02769793879452632,-0.02477195079282569,0.0021043810549614514,-0.017276677443557403
iago,-0.06023566304642306,0.10140406802641679,-0.047101564263205276,0.4696158658796595,0.29097049589423246,-0.26005676130451627,0.018365901263706408,-0.3570572624445588,-0.2848586227092858,-0.060450786520645824
whos,-0.018417864952279928,0.0005631886392301318,0.004896096053285923,0.006254088944982555,0.013451445029643665,0.019032743887830564,-0.02171227485159183,0.00303460409901517,-0.027814169292919938,-0.00017025072091438878
princess,-0.04067848657574039,0.009167033241351106,0.06610034563250851,0.03660617094730296,-0.2145919799825452,0.24343847845218464,0.0867909032373357,-0.34661187658025483,0.06275502463930092,0.0042912445862750385
cd,-0.01800026403919957,0.009314769061025628,0.004971922055296951,0.02094445107608886,0.01602917122801038,0.0014056122943395097,-0.0001397977400676378,0.03053801577286047,0.02388292036753483,-0.040914371111569446
effort,-0.02000035478373761,0.005040291217958492,-5.975629250901713e-05,-0.005833832774999367,-0.004533722689062041,0.021499606780864364,-0.003596578211542288,0.020884274987476335,0.006699078671851712,0.04244963260349376
jonathan,-0.01996136331194623,0.0072474582998684044,0.006018622912055768,-1.4954502114816476e-05,-0.008395914948006794,-0.017909996518338283,0.01491023252445719,-0.030002560898866878,-0.05271031300132092,0.004255205838140776
shift,-0.019398859474415192,-0.007353691593762957,0.00481595662501352,0.0041198115250251025,0.002765922362575602,0.014092258025849696,0.016240755806914618,0.009558620738540413,0.002137667803681883,-0.007354592017900362
movie,-0.022296863111558922,0.02070342301212636,-0.010242914789419343,0.020098716415272503,0.02887807372010256,0.032350057024498585,-0.040959258885031935,0.02482544341878696,0.013123416628433554,-0.004829836033923184
